Precision,Recall,F1,Onset Precision,Onset Recall,Onset F1,Onset-Offset F1,TER,Filename,Model,Instrument
0.0,0.0,0.0,0.4054054054054054,0.3,0.625,0.0,3.0833333333333335,f9_dona_straight,MT3,Violin
0.0103092783505154,0.037037037037037,0.0161290322580645,0.2741935483870968,0.1752577319587628,0.6296296296296297,0.0,4.518518518518518,f9_row_straight,MT3,Violin
0.0,0.0,0.0,0.2771084337349397,0.1796875,0.6052631578947368,0.0,4.368421052631579,m10_caro_straight,MT3,Violin
0.0,0.0,0.0,0.2171428571428571,0.1258278145695364,0.7916666666666666,0.0,7.291666666666667,m10_dona_straight,MT3,Violin
0.0,0.0,0.0,0.2877697841726618,0.1785714285714285,0.7407407407407407,0.0,5.148148148148148,m10_row_straight,MT3,Violin
0.0,0.0,0.0,0.1754385964912281,0.1012145748987854,0.6578947368421053,0.0,7.5,m11_caro_straight,MT3,Violin
0.0,0.0,0.0,0.2,0.1176470588235294,0.6666666666666666,0.0,6.666666666666667,m11_dona_straight,MT3,Violin
0.0,0.0,0.0,0.3181818181818182,0.2,0.7777777777777778,0.0,4.888888888888889,m11_row_straight,MT3,Violin
0.0054945054945054,0.0263157894736842,0.009090909090909,0.1545454545454545,0.0934065934065934,0.4473684210526316,0.0,5.7368421052631575,m1_caro_straight,MT3,Violin
0.0,0.0,0.0,0.2689075630252101,0.1684210526315789,0.6666666666666666,0.0,4.958333333333333,m1_dona_straight,MT3,Violin
0.0,0.0,0.0,0.2782608695652174,0.1818181818181818,0.5925925925925926,0.0,4.2592592592592595,m1_row_straight,MT3,Violin
0.0,0.0,0.0,0.1988304093567251,0.1278195488721804,0.4473684210526316,0.0,4.5,m2_caro_straight,MT3,Violin
0.0,0.0,0.0,0.2077922077922078,0.123076923076923,0.6666666666666666,0.0,6.416666666666667,m2_dona_straight,MT3,Violin
0.0,0.0,0.0,0.2767295597484276,0.1666666666666666,0.8148148148148148,0.0,5.888888888888889,m2_row_straight,MT3,Violin
0.0,0.0,0.0,0.1777777777777777,0.106951871657754,0.5263157894736842,0.0,5.921052631578948,m3_caro_straight,MT3,Violin
0.0,0.0,0.0,0.1951219512195122,0.1212121212121212,0.5,0.0,5.125,m3_dona_straight,MT3,Violin
0.0,0.0,0.0,0.3150684931506849,0.1932773109243697,0.8518518518518519,0.0,5.407407407407407,m3_row_straight,MT3,Violin
0.0,0.0,0.0,0.25,0.1615384615384615,0.5526315789473685,0.0,4.421052631578948,m4_caro_straight,MT3,Violin
0.0140845070422535,0.0416666666666666,0.0210526315789473,0.3157894736842105,0.2112676056338028,0.625,0.0,3.875,m4_dona_straight,MT3,Violin
0.0,0.0,0.0,0.2666666666666666,0.1666666666666666,0.6666666666666666,0.0,5.0,m4_row_straight,MT3,Violin
0.0,0.0,0.0,0.1975308641975308,0.1290322580645161,0.4210526315789473,0.0,4.2631578947368425,m5_caro_straight,MT3,Violin
0.0,0.0,0.0,0.2634730538922156,0.1538461538461538,0.9166666666666666,0.0,6.958333333333333,m5_dona_straight,MT3,Violin
0.0,0.0,0.0,0.4680851063829788,0.3283582089552239,0.8148148148148148,0.0,3.4814814814814814,m5_row_straight,MT3,Violin
0.0,0.0,0.0,0.3333333333333333,0.2571428571428571,0.4736842105263157,0.0,2.8421052631578947,m6_caro_straight,MT3,Violin
0.0,0.0,0.0,0.3561643835616438,0.2653061224489796,0.5416666666666666,0.0,3.0416666666666665,m6_dona_straight,MT3,Violin
0.0,0.0,0.0,0.2439024390243902,0.1818181818181818,0.3703703703703703,0.0,3.037037037037037,m6_row_straight,MT3,Violin
0.0,0.0,0.0,0.1890547263681592,0.1165644171779141,0.5,0.0,5.2894736842105265,m7_caro_straight,MT3,Violin
0.0,0.0,0.0,0.2406015037593985,0.146788990825688,0.6666666666666666,0.0,5.541666666666667,m7_dona_straight,MT3,Violin
0.0,0.0,0.0,0.3307086614173228,0.21,0.7777777777777778,0.0,4.703703703703703,m7_row_straight,MT3,Violin
0.0,0.0,0.0,0.2550335570469798,0.1711711711711711,0.5,0.0,3.9210526315789473,m8_caro_straight,MT3,Violin
0.0,0.0,0.0,0.4482758620689654,0.3823529411764705,0.5416666666666666,0.0,2.4166666666666665,m8_dona_straight,MT3,Violin
0.0,0.0,0.0,0.0291970802919708,0.0202020202020202,0.0526315789473684,0.0,3.6052631578947367,m9_caro_straight,MT3,Violin
0.0,0.0,0.0,0.0632911392405063,0.0373134328358208,0.2083333333333333,0.0,6.583333333333333,m9_dona_straight,MT3,Violin
0.0,0.0,0.0,0.1777777777777777,0.1269841269841269,0.2962962962962963,0.0,3.3333333333333335,m9_row_straight,MT3,Violin
0.0,0.0,0.0,0.1578947368421052,0.1184210526315789,0.2368421052631578,0.0,3.0,f1_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2784810126582279,0.2,0.4583333333333333,0.0,3.2916666666666665,f1_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1714285714285714,0.1395348837209302,0.2222222222222222,0.0,2.592592592592593,f1_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1176470588235294,0.0864197530864197,0.1842105263157894,0.0,3.1315789473684212,f2_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1917808219178082,0.1428571428571428,0.2916666666666667,0.0,3.0416666666666665,f2_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1632653061224489,0.1818181818181818,0.1481481481481481,0.0,1.8148148148148149,f2_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2597402597402597,0.1886792452830188,0.4166666666666667,0.0,3.2083333333333335,f3_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2857142857142857,0.25,0.3333333333333333,0.0,2.3333333333333335,f3_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1818181818181818,0.1276595744680851,0.3157894736842105,0.0,3.473684210526316,f4_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2666666666666666,0.196078431372549,0.4166666666666667,0.0,3.125,f4_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2807017543859649,0.2666666666666666,0.2962962962962963,0.0,2.111111111111111,f4_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.21875,0.1555555555555555,0.3684210526315789,0.0,3.3684210526315788,f5_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.3733333333333333,0.2745098039215686,0.5833333333333334,0.0,3.125,f5_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.28125,0.2432432432432432,0.3333333333333333,0.0,2.3703703703703702,f5_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1428571428571428,0.0980392156862745,0.2631578947368421,0.0,3.6842105263157894,f6_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1282051282051282,0.0925925925925925,0.2083333333333333,0.0,3.25,f6_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1538461538461538,0.16,0.1481481481481481,0.0,1.9259259259259256,f6_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1138211382113821,0.0823529411764705,0.1842105263157894,0.0,3.236842105263158,f7_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2898550724637681,0.2222222222222222,0.4166666666666667,0.0,2.875,f7_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.3103448275862069,0.2903225806451613,0.3333333333333333,0.0,2.1481481481481484,f7_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1951219512195121,0.1411764705882353,0.3157894736842105,0.0,3.236842105263158,f8_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.282051282051282,0.2037037037037037,0.4583333333333333,0.0,3.25,f8_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.25,0.2,0.3333333333333333,0.0,2.6666666666666665,f8_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.3333333333333333,0.2884615384615384,0.3947368421052631,0.0,2.3684210526315788,f9_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.3636363636363636,0.2857142857142857,0.5,0.0,2.75,f9_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2745098039215686,0.2916666666666667,0.2592592592592592,0.0,1.8888888888888888,f9_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1951219512195121,0.1411764705882353,0.3157894736842105,0.0,3.236842105263158,m10_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1707317073170731,0.1206896551724138,0.2916666666666667,0.0,3.4166666666666665,m10_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.0,2.0,m10_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1363636363636363,0.0957446808510638,0.2368421052631578,0.0,3.473684210526316,m11_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1627906976744186,0.1129032258064516,0.2916666666666667,0.0,3.5833333333333335,m11_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.25,0.2,0.3333333333333333,0.0,2.6666666666666665,m11_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1341463414634146,0.0873015873015873,0.2894736842105263,0.0,4.315789473684211,m1_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1720430107526881,0.1159420289855072,0.3333333333333333,0.0,3.875,m1_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2432432432432432,0.1914893617021276,0.3333333333333333,0.0,2.740740740740741,m1_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1102362204724409,0.0786516853932584,0.1842105263157894,0.0,3.3421052631578947,m2_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1702127659574468,0.1142857142857142,0.3333333333333333,0.0,3.9166666666666665,m2_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1777777777777777,0.1269841269841269,0.2962962962962963,0.0,3.3333333333333335,m2_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.0787401574803149,0.0561797752808988,0.131578947368421,0.0,3.3421052631578947,m3_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1162790697674418,0.0806451612903225,0.2083333333333333,0.0,3.5833333333333335,m3_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.3333333333333333,0.282051282051282,0.4074074074074074,0.0,2.4444444444444446,m3_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1071428571428571,0.081081081081081,0.1578947368421052,0.0,2.9473684210526314,m4_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1935483870967742,0.1578947368421052,0.25,0.0,2.5833333333333335,m4_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2711864406779661,0.25,0.2962962962962963,0.0,2.185185185185185,m4_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1678321678321678,0.1142857142857142,0.3157894736842105,0.0,3.763157894736842,m5_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2162162162162162,0.16,0.3333333333333333,0.0,3.0833333333333335,m5_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.3174603174603175,0.2777777777777778,0.3703703703703703,0.0,2.3333333333333335,m5_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.186046511627907,0.1318681318681318,0.3157894736842105,0.0,3.3947368421052633,m6_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.2285714285714285,0.1739130434782608,0.3333333333333333,0.0,2.9166666666666665,m6_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.3157894736842105,0.2448979591836734,0.4444444444444444,0.0,2.814814814814815,m6_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1342281879194631,0.09009009009009,0.2631578947368421,0.0,3.9210526315789473,m7_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1627906976744186,0.1129032258064516,0.2916666666666667,0.0,3.5833333333333335,m7_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.375,0.3243243243243243,0.4444444444444444,0.0,2.3703703703703702,m7_row_straight,basic_pitch,Flute
0.0,0.0,0.0,0.0851063829787234,0.058252427184466,0.1578947368421052,0.0,3.710526315789474,m8_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1999999999999999,0.1363636363636363,0.375,0.0,3.75,m8_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3684210526315788,m9_caro_straight,basic_pitch,Flute
0.0,0.0,0.0,0.1012658227848101,0.0727272727272727,0.1666666666666666,0.0,3.2916666666666665,m9_dona_straight,basic_pitch,Flute
0.0,0.0,0.0,0.056338028169014,0.0454545454545454,0.074074074074074,0.0,2.6296296296296298,m9_row_straight,basic_pitch,Flute
0.2048192771084337,0.4473684210526316,0.2809917355371901,0.2975206611570248,0.216867469879518,0.4736842105263157,0.1322314049586777,2.289473684210526,f1_caro_straight,basic_pitch,Trumpet
0.2222222222222222,0.5833333333333334,0.3218390804597701,0.367816091954023,0.2539682539682539,0.6666666666666666,0.1379310344827586,2.4583333333333335,f1_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2985074626865671,0.25,0.3703703703703703,0.0,2.4814814814814814,f1_row_straight,basic_pitch,Trumpet
0.1311475409836065,0.4210526315789473,0.2,0.2125,0.1393442622950819,0.4473684210526316,0.025,3.3684210526315788,f2_caro_straight,basic_pitch,Trumpet
0.3421052631578947,0.5416666666666666,0.4193548387096774,0.4838709677419354,0.3947368421052631,0.625,0.2903225806451613,1.5,f2_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2622950819672131,0.2352941176470588,0.2962962962962963,0.0,2.259259259259259,f2_row_straight,basic_pitch,Trumpet
0.2631578947368421,0.625,0.3703703703703703,0.3703703703703703,0.2631578947368421,0.625,0.2222222222222221,2.125,f3_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3939393939393939,0.3333333333333333,0.4814814814814814,0.0,2.4444444444444446,f3_row_straight,basic_pitch,Trumpet
0.1827956989247312,0.4473684210526316,0.2595419847328244,0.2748091603053434,0.1935483870967742,0.4736842105263157,0.1374045801526717,2.5526315789473686,f4_caro_straight,basic_pitch,Trumpet
0.2758620689655172,0.6666666666666666,0.3902439024390244,0.4634146341463415,0.3275862068965517,0.7916666666666666,0.0975609756097561,2.0833333333333335,f4_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2461538461538461,0.2105263157894736,0.2962962962962963,0.0,2.407407407407407,f4_row_straight,basic_pitch,Trumpet
0.1886792452830188,0.5263157894736842,0.2777777777777777,0.3055555555555556,0.2075471698113207,0.5789473684210527,0.1666666666666666,2.736842105263158,f5_caro_straight,basic_pitch,Trumpet
0.2083333333333333,0.4166666666666667,0.2777777777777778,0.361111111111111,0.2708333333333333,0.5416666666666666,0.2222222222222222,2.1666666666666665,f5_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.4411764705882353,0.3658536585365853,0.5555555555555556,0.0,2.5185185185185186,f5_row_straight,basic_pitch,Trumpet
0.1333333333333333,0.3684210526315789,0.1958041958041958,0.2097902097902097,0.1428571428571428,0.3947368421052631,0.0699300699300699,3.026315789473684,f6_caro_straight,basic_pitch,Trumpet
0.1833333333333333,0.4583333333333333,0.2619047619047619,0.2857142857142857,0.2,0.5,0.0476190476190476,2.5833333333333335,f6_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.1791044776119403,0.15,0.2222222222222222,0.0,2.4814814814814814,f6_row_straight,basic_pitch,Trumpet
0.2222222222222222,0.5263157894736842,0.3125,0.328125,0.2333333333333333,0.5526315789473685,0.1875,2.3157894736842106,f7_caro_straight,basic_pitch,Trumpet
0.3137254901960784,0.6666666666666666,0.4266666666666666,0.4266666666666666,0.3137254901960784,0.6666666666666666,0.24,1.7916666666666667,f7_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2121212121212121,0.1794871794871795,0.2592592592592592,0.0,2.4444444444444446,f7_row_straight,basic_pitch,Trumpet
0.1851851851851851,0.3947368421052631,0.2521008403361344,0.2689075630252101,0.1975308641975308,0.4210526315789473,0.1008403361344537,2.3421052631578947,f8_caro_straight,basic_pitch,Trumpet
0.2826086956521739,0.5416666666666666,0.3714285714285714,0.4,0.3043478260869565,0.5833333333333334,0.1428571428571428,1.9166666666666667,f8_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2647058823529412,0.2195121951219512,0.3333333333333333,0.0,2.5185185185185186,f8_row_straight,basic_pitch,Trumpet
0.391304347826087,0.7105263157894737,0.5046728971962617,0.5233644859813084,0.4057971014492754,0.7368421052631579,0.3551401869158878,1.394736842105263,f9_caro_straight,basic_pitch,Trumpet
0.2745098039215686,0.5833333333333334,0.3733333333333333,0.4,0.2941176470588235,0.625,0.2933333333333333,1.9583333333333333,f9_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2295081967213114,0.2058823529411764,0.2592592592592592,0.0,2.259259259259259,f9_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2517482517482517,0.1714285714285714,0.4736842105263157,0.0,3.763157894736842,m10_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3370786516853932,0.2307692307692307,0.625,0.0,3.7083333333333335,m10_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2686567164179104,0.225,0.3333333333333333,0.0,2.4814814814814814,m10_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.1978021978021978,0.125,0.4736842105263157,0.0,4.7894736842105265,m11_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2264150943396226,0.1463414634146341,0.5,0.0,4.416666666666667,m11_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2307692307692307,0.1764705882352941,0.3333333333333333,0.0,2.888888888888889,m11_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2331288343558282,0.152,0.5,0.0,4.2894736842105265,m1_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3333333333333333,0.2179487179487179,0.7083333333333334,0.0,4.25,m1_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2191780821917808,0.1739130434782608,0.2962962962962963,0.0,2.7037037037037037,m1_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2857142857142857,0.1846153846153846,0.631578947368421,0.0,4.421052631578948,m2_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.196078431372549,0.1282051282051282,0.4166666666666667,0.0,4.25,m2_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3058823529411764,0.2241379310344827,0.4814814814814814,0.0,3.1481481481481484,m2_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.1647058823529411,0.106060606060606,0.3684210526315789,0.0,4.473684210526316,m3_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2022471910112359,0.1384615384615384,0.375,0.0,3.7083333333333335,m3_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3333333333333333,0.2549019607843137,0.4814814814814814,0.0,2.888888888888889,m3_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3100775193798449,0.2197802197802197,0.5263157894736842,0.0,3.3947368421052633,m4_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.4,0.2857142857142857,0.6666666666666666,0.0,3.3333333333333335,m4_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3636363636363637,0.3076923076923077,0.4444444444444444,0.0,2.4444444444444446,m4_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2,0.1287878787878787,0.4473684210526316,0.0,4.473684210526316,m5_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.4,0.2857142857142857,0.6666666666666666,0.0,3.3333333333333335,m5_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.4571428571428571,0.3720930232558139,0.5925925925925926,0.0,2.592592592592593,m5_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3410852713178294,0.2417582417582417,0.5789473684210527,0.0,3.3947368421052633,m6_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.4615384615384615,0.3658536585365853,0.625,0.0,2.7083333333333335,m6_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3768115942028985,0.3095238095238095,0.4814814814814814,0.0,2.5555555555555554,m6_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.1497326203208556,0.0939597315436241,0.3684210526315789,0.0,4.921052631578948,m7_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2399999999999999,0.1578947368421052,0.5,0.0,4.166666666666667,m7_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3582089552238806,0.3,0.4444444444444444,0.0,2.4814814814814814,m7_row_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.2295081967213115,0.1448275862068965,0.5526315789473685,0.0,4.815789473684211,m8_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.3333333333333333,0.2272727272727272,0.625,0.0,3.75,m8_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.046875,0.0333333333333333,0.0789473684210526,0.0,3.3684210526315788,m9_caro_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.1,0.0714285714285714,0.1666666666666666,0.0,3.3333333333333335,m9_dona_straight,basic_pitch,Trumpet
0.0,0.0,0.0,0.0303030303030303,0.0256410256410256,0.037037037037037,0.0,2.4444444444444446,m9_row_straight,basic_pitch,Trumpet
0.2424242424242424,0.631578947368421,0.3503649635036496,0.3503649635036496,0.2424242424242424,0.631578947368421,0.1021897810218978,2.3421052631578947,f1_caro_straight,basic_pitch,Tenor saxophone
0.2424242424242424,0.6666666666666666,0.3555555555555555,0.3999999999999999,0.2727272727272727,0.75,0.1333333333333333,2.4166666666666665,f1_dona_straight,basic_pitch,Tenor saxophone
0.2272727272727272,0.3703703703703703,0.2816901408450704,0.2816901408450704,0.2272727272727272,0.3703703703703703,0.1408450704225352,1.8888888888888888,f1_row_straight,basic_pitch,Tenor saxophone
0.1550387596899224,0.5263157894736842,0.2395209580838323,0.2634730538922156,0.1705426356589147,0.5789473684210527,0.059880239520958,3.3421052631578947,f2_caro_straight,basic_pitch,Tenor saxophone
0.3571428571428571,0.625,0.4545454545454545,0.5151515151515152,0.4047619047619047,0.7083333333333334,0.3939393939393939,1.5,f2_dona_straight,basic_pitch,Tenor saxophone
0.3333333333333333,0.4814814814814814,0.3939393939393939,0.3939393939393939,0.3333333333333333,0.4814814814814814,0.1212121212121212,1.4814814814814814,f2_row_straight,basic_pitch,Tenor saxophone
0.2318840579710145,0.6666666666666666,0.3440860215053763,0.3440860215053763,0.2318840579710145,0.6666666666666666,0.1935483870967741,2.5416666666666665,f3_dona_straight,basic_pitch,Tenor saxophone
0.2553191489361702,0.4444444444444444,0.3243243243243243,0.3513513513513513,0.2765957446808511,0.4814814814814814,0.1351351351351351,1.9259259259259256,f3_row_straight,basic_pitch,Tenor saxophone
0.203883495145631,0.5526315789473685,0.2978723404255319,0.2978723404255319,0.203883495145631,0.5526315789473685,0.1134751773049645,2.6052631578947367,f4_caro_straight,basic_pitch,Tenor saxophone
0.2909090909090909,0.6666666666666666,0.4050632911392404,0.4556962025316456,0.3272727272727272,0.75,0.1265822784810126,1.9583333333333333,f4_dona_straight,basic_pitch,Tenor saxophone
0.3170731707317073,0.4814814814814814,0.3823529411764706,0.3529411764705882,0.2926829268292683,0.4444444444444444,0.1470588235294117,1.5555555555555556,f4_row_straight,basic_pitch,Tenor saxophone
0.2393162393162393,0.7368421052631579,0.3612903225806451,0.3612903225806451,0.2393162393162393,0.7368421052631579,0.1290322580645161,2.6052631578947367,f5_caro_straight,basic_pitch,Tenor saxophone
0.2909090909090909,0.6666666666666666,0.4050632911392404,0.4556962025316456,0.3272727272727272,0.75,0.1265822784810126,1.9583333333333333,f5_dona_straight,basic_pitch,Tenor saxophone
0.3404255319148936,0.5925925925925926,0.4324324324324324,0.4324324324324324,0.3404255319148936,0.5925925925925926,0.2432432432432432,1.5555555555555556,f5_row_straight,basic_pitch,Tenor saxophone
0.1619047619047619,0.4473684210526316,0.2377622377622377,0.2657342657342657,0.1809523809523809,0.5,0.0699300699300699,2.8684210526315788,f6_caro_straight,basic_pitch,Tenor saxophone
0.1774193548387097,0.4583333333333333,0.2558139534883721,0.2558139534883721,0.1774193548387097,0.4583333333333333,0.0232558139534883,2.6666666666666665,f6_dona_straight,basic_pitch,Tenor saxophone
0.3548387096774194,0.4074074074074074,0.3793103448275862,0.3793103448275862,0.3548387096774194,0.4074074074074074,0.1379310344827586,1.3333333333333333,f6_row_straight,basic_pitch,Tenor saxophone
0.202020202020202,0.5263157894736842,0.291970802919708,0.3065693430656934,0.2121212121212121,0.5526315789473685,0.1167883211678832,2.5526315789473686,f7_caro_straight,basic_pitch,Tenor saxophone
0.320754716981132,0.7083333333333334,0.4415584415584415,0.4415584415584415,0.320754716981132,0.7083333333333334,0.2337662337662338,1.7916666666666667,f7_dona_straight,basic_pitch,Tenor saxophone
0.3023255813953488,0.4814814814814814,0.3714285714285714,0.3714285714285714,0.3023255813953488,0.4814814814814814,0.1428571428571428,1.6296296296296295,f7_row_straight,basic_pitch,Tenor saxophone
0.2247191011235955,0.5263157894736842,0.3149606299212598,0.3464566929133858,0.247191011235955,0.5789473684210527,0.0944881889763779,2.289473684210526,f8_caro_straight,basic_pitch,Tenor saxophone
0.2978723404255319,0.5833333333333334,0.3943661971830985,0.5070422535211269,0.3829787234042553,0.75,0.1971830985915492,1.7916666666666667,f8_dona_straight,basic_pitch,Tenor saxophone
0.25,0.4444444444444444,0.32,0.3466666666666667,0.2708333333333333,0.4814814814814814,0.1066666666666666,1.8888888888888888,f8_row_straight,basic_pitch,Tenor saxophone
0.358974358974359,0.7368421052631579,0.4827586206896552,0.4827586206896552,0.358974358974359,0.7368421052631579,0.3103448275862069,1.5789473684210529,f9_caro_straight,basic_pitch,Tenor saxophone
0.2745098039215686,0.5833333333333334,0.3733333333333333,0.4533333333333333,0.3333333333333333,0.7083333333333334,0.24,1.9583333333333333,f9_dona_straight,basic_pitch,Tenor saxophone
0.1578947368421052,0.2222222222222222,0.1846153846153846,0.1846153846153846,0.1578947368421052,0.2222222222222222,0.123076923076923,1.962962962962963,f9_row_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.2753623188405797,0.19,0.5,0.0,3.631578947368421,m10_caro_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.3720930232558139,0.2580645161290322,0.6666666666666666,0.0,3.5833333333333335,m10_dona_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.2058823529411765,0.1707317073170731,0.2592592592592592,0.0,2.5185185185185186,m10_row_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.2054054054054054,0.1292517006802721,0.5,0.0,4.868421052631579,m11_caro_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.2549019607843137,0.1666666666666666,0.5416666666666666,0.0,4.25,m11_dona_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.2619047619047619,0.1929824561403508,0.4074074074074074,0.0,3.111111111111111,m11_row_straight,basic_pitch,Tenor saxophone
0.1397058823529411,0.5,0.2183908045977011,0.2298850574712643,0.1470588235294117,0.5263157894736842,0.0919540229885057,3.5789473684210527,m1_caro_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.2765957446808511,0.1857142857142857,0.5416666666666666,0.0,3.9166666666666665,m1_dona_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.3380281690140845,0.2727272727272727,0.4444444444444444,0.0,2.6296296296296298,m1_row_straight,basic_pitch,Tenor saxophone
0.0,0.0,0.0,0.32,0.2043795620437956,0.7368421052631579,0.0,4.605263157894737,m2_caro_straight,basic_pitch,Tenor saxophone
